spectrum_id,fold
MassSpecGymID0088714,ood
MassSpecGymID0088715,ood
MassSpecGymID0088716,ood
MassSpecGymID0088717,ood
MassSpecGymID0088718,ood
MassSpecGymID0088719,ood
MassSpecGymID0088720,ood
MassSpecGymID0088721,ood
MassSpecGymID0088722,ood
MassSpecGymID0088723,ood
MassSpecGymID0088724,ood
MassSpecGymID0088725,ood
MassSpecGymID0088726,ood
MassSpecGymID0088727,ood
MassSpecGymID0088728,ood
MassSpecGymID0088729,ood
MassSpecGymID0088730,ood
MassSpecGymID0088731,ood
MassSpecGymID0088732,ood
MassSpecGymID0088733,ood
MassSpecGymID0088734,ood
MassSpecGymID0088735,ood
MassSpecGymID0088736,ood
MassSpecGymID0088737,ood
MassSpecGymID0088738,ood
MassSpecGymID0088739,ood
MassSpecGymID0088741,ood
MassSpecGymID0088743,ood
MassSpecGymID0088744,ood
MassSpecGymID0088745,ood
MassSpecGymID0088750,ood
MassSpecGymID0088751,ood
MassSpecGymID0088781,ood
MassSpecGymID0088808,train
MassSpecGymID0088809,train
MassSpecGymID0088810,train
MassSpecGymID0088811,train
MassSpecGymID0088812,train
MassSpecGymID0088813,train
MassSpecGymID0088814,train
MassSpecGymID0088815,train
MassSpecGymID0088816,train
MassSpecGymID0088817,train
MassSpecGymID0088818,train
MassSpecGymID0088819,train
MassSpecGymID0088820,ood
MassSpecGymID0088821,ood
MassSpecGymID0088822,ood
MassSpecGymID0088823,ood
MassSpecGymID0088824,ood
MassSpecGymID0088825,ood
MassSpecGymID0088826,ood
MassSpecGymID0088827,ood
MassSpecGymID0088828,ood
MassSpecGymID0088829,ood
MassSpecGymID0088830,ood
MassSpecGymID0088831,ood
MassSpecGymID0088833,ood
MassSpecGymID0088834,ood
MassSpecGymID0088835,ood
MassSpecGymID0088836,ood
MassSpecGymID0088837,train
MassSpecGymID0088838,train
MassSpecGymID0088839,train
MassSpecGymID0088840,train
MassSpecGymID0088841,train
MassSpecGymID0088842,train
MassSpecGymID0088843,train
MassSpecGymID0088844,train
MassSpecGymID0088845,train
MassSpecGymID0088846,train
MassSpecGymID0088847,train
MassSpecGymID0088848,train
MassSpecGymID0088849,train
MassSpecGymID0088850,train
MassSpecGymID0088851,train
MassSpecGymID0088852,train
MassSpecGymID0088853,train
MassSpecGymID0088854,train
MassSpecGymID0088855,train
MassSpecGymID0088856,train
MassSpecGymID0088857,train
MassSpecGymID0088858,train
MassSpecGymID0088859,train
MassSpecGymID0088860,train
MassSpecGymID0088861,train
MassSpecGymID0088862,train
MassSpecGymID0088863,train
MassSpecGymID0088864,train
MassSpecGymID0088865,train
MassSpecGymID0088866,train
MassSpecGymID0088867,train
MassSpecGymID0088868,train
MassSpecGymID0088869,train
MassSpecGymID0088870,train
MassSpecGymID0088871,train
MassSpecGymID0088872,train
MassSpecGymID0088873,train
MassSpecGymID0088874,train
MassSpecGymID0088875,train
MassSpecGymID0088876,train
MassSpecGymID0088877,train
MassSpecGymID0088878,train
MassSpecGymID0088879,train
MassSpecGymID0088880,train
MassSpecGymID0088881,train
MassSpecGymID0088882,train
MassSpecGymID0088883,train
MassSpecGymID0088884,train
MassSpecGymID0088885,train
MassSpecGymID0088886,train
MassSpecGymID0088887,train
MassSpecGymID0088888,train
MassSpecGymID0088889,train
MassSpecGymID0088890,train
MassSpecGymID0088891,train
MassSpecGymID0088892,train
MassSpecGymID0088893,train
MassSpecGymID0088894,train
MassSpecGymID0088895,train
MassSpecGymID0088896,train
MassSpecGymID0088897,train
MassSpecGymID0088898,train
MassSpecGymID0088899,train
MassSpecGymID0088900,train
MassSpecGymID0088901,train
MassSpecGymID0088902,train
MassSpecGymID0088903,train
MassSpecGymID0088904,train
MassSpecGymID0088905,train
MassSpecGymID0088906,train
MassSpecGymID0088907,train
MassSpecGymID0088908,train
MassSpecGymID0088909,train
MassSpecGymID0088910,train
MassSpecGymID0088911,train
MassSpecGymID0088913,train
MassSpecGymID0088914,train
MassSpecGymID0088916,train
MassSpecGymID0088917,ood
MassSpecGymID0088918,ood
MassSpecGymID0088919,ood
MassSpecGymID0088920,ood
MassSpecGymID0088921,ood
MassSpecGymID0088922,ood
MassSpecGymID0088923,ood
MassSpecGymID0088924,ood
MassSpecGymID0088925,ood
MassSpecGymID0088926,ood
MassSpecGymID0088927,ood
MassSpecGymID0088928,ood
MassSpecGymID0088929,train
MassSpecGymID0088930,train
MassSpecGymID0088931,train
MassSpecGymID0088932,train
MassSpecGymID0088933,train
MassSpecGymID0088934,train
MassSpecGymID0088935,train
MassSpecGymID0088936,train
MassSpecGymID0088937,train
MassSpecGymID0088938,train
MassSpecGymID0088939,train
MassSpecGymID0088940,train
MassSpecGymID0088941,id_val
MassSpecGymID0088942,id_val
MassSpecGymID0088943,id_val
MassSpecGymID0088944,id_val
MassSpecGymID0088945,id_val
MassSpecGymID0088946,ood
MassSpecGymID0088947,ood
MassSpecGymID0088948,ood
MassSpecGymID0088949,ood
MassSpecGymID0088950,ood
MassSpecGymID0088951,ood
MassSpecGymID0088952,ood
MassSpecGymID0088953,ood
MassSpecGymID0088954,ood
MassSpecGymID0088955,ood
MassSpecGymID0088956,ood
MassSpecGymID0088957,ood
MassSpecGymID0088959,id_val
MassSpecGymID0088960,id_val
MassSpecGymID0088961,id_val
MassSpecGymID0088962,id_val
MassSpecGymID0088963,id_val
MassSpecGymID0088964,id_val
MassSpecGymID0088965,id_val
MassSpecGymID0088967,id_val
MassSpecGymID0088968,id_val
MassSpecGymID0088969,id_val
MassSpecGymID0088970,train
MassSpecGymID0088971,train
MassSpecGymID0088972,train
MassSpecGymID0088974,train
MassSpecGymID0088975,train
MassSpecGymID0088976,train
MassSpecGymID0088977,train
MassSpecGymID0088978,train
MassSpecGymID0088979,train
MassSpecGymID0088980,train
MassSpecGymID0088982,train
MassSpecGymID0088983,train
MassSpecGymID0088986,train
MassSpecGymID0088987,train
MassSpecGymID0088988,train
MassSpecGymID0088989,train
MassSpecGymID0088990,train
MassSpecGymID0088991,train
MassSpecGymID0088992,train
MassSpecGymID0088993,train
MassSpecGymID0088994,train
MassSpecGymID0088995,train
MassSpecGymID0088996,train
MassSpecGymID0088997,train
MassSpecGymID0088998,train
MassSpecGymID0088999,train
MassSpecGymID0089000,train
MassSpecGymID0089001,train
MassSpecGymID0089002,train
MassSpecGymID0089003,train
MassSpecGymID0089004,train
MassSpecGymID0089005,train
MassSpecGymID0089006,train
MassSpecGymID0089007,train
MassSpecGymID0089008,train
MassSpecGymID0089009,train
MassSpecGymID0089010,train
MassSpecGymID0089011,train
MassSpecGymID0089012,train
MassSpecGymID0089013,train
MassSpecGymID0089014,train
MassSpecGymID0089015,train
MassSpecGymID0089016,train
MassSpecGymID0089017,train
MassSpecGymID0089018,train
MassSpecGymID0089019,train
MassSpecGymID0089020,train
MassSpecGymID0089021,train
MassSpecGymID0089023,train
MassSpecGymID0089024,train
MassSpecGymID0089025,train
MassSpecGymID0089026,train
MassSpecGymID0089028,train
MassSpecGymID0089030,train
MassSpecGymID0089031,train
MassSpecGymID0089035,train
MassSpecGymID0089036,train
MassSpecGymID0089037,train
MassSpecGymID0089038,train
MassSpecGymID0089039,train
MassSpecGymID0089040,train
MassSpecGymID0089041,train
MassSpecGymID0089042,train
MassSpecGymID0089043,train
MassSpecGymID0089046,train
MassSpecGymID0089049,train
MassSpecGymID0089050,train
MassSpecGymID0089051,train
MassSpecGymID0089052,train
MassSpecGymID0089053,train
MassSpecGymID0089054,train
MassSpecGymID0089055,train
MassSpecGymID0089056,train
MassSpecGymID0089057,train
MassSpecGymID0089058,train
MassSpecGymID0089059,train
MassSpecGymID0089060,train
MassSpecGymID0089061,train
MassSpecGymID0089062,train
MassSpecGymID0089063,train
MassSpecGymID0089064,train
MassSpecGymID0089065,train
MassSpecGymID0089066,train
MassSpecGymID0089067,train
MassSpecGymID0089068,train
MassSpecGymID0089069,train
MassSpecGymID0089070,train
MassSpecGymID0089071,train
MassSpecGymID0089072,train
MassSpecGymID0089073,train
MassSpecGymID0089074,train
MassSpecGymID0089075,train
MassSpecGymID0089076,train
MassSpecGymID0089077,train
MassSpecGymID0089078,train
MassSpecGymID0089079,train
MassSpecGymID0089080,train
MassSpecGymID0089081,train
MassSpecGymID0089082,train
MassSpecGymID0089084,train
MassSpecGymID0089085,train
MassSpecGymID0089086,train
MassSpecGymID0089087,train
MassSpecGymID0089088,train
MassSpecGymID0089089,train
MassSpecGymID0089090,train
MassSpecGymID0089092,train
MassSpecGymID0089094,train
MassSpecGymID0089095,train
MassSpecGymID0089096,id_val
MassSpecGymID0089097,id_val
MassSpecGymID0089098,id_val
MassSpecGymID0089099,id_val
MassSpecGymID0089100,id_val
MassSpecGymID0089101,id_val
MassSpecGymID0089102,id_val
MassSpecGymID0089103,id_val
MassSpecGymID0089104,id_val
MassSpecGymID0089105,id_val
MassSpecGymID0089106,id_val
MassSpecGymID0089107,id_val
MassSpecGymID0089108,train
MassSpecGymID0089109,train
MassSpecGymID0089110,train
MassSpecGymID0089111,train
MassSpecGymID0089112,train
MassSpecGymID0089113,train
MassSpecGymID0089114,train
MassSpecGymID0089115,train
MassSpecGymID0089116,train
MassSpecGymID0089117,train
MassSpecGymID0089118,train
MassSpecGymID0089119,train
MassSpecGymID0089120,train
MassSpecGymID0089121,train
MassSpecGymID0089122,train
MassSpecGymID0089123,train
MassSpecGymID0089124,train
MassSpecGymID0089125,train
MassSpecGymID0089126,train
MassSpecGymID0089127,train
MassSpecGymID0089128,train
MassSpecGymID0089129,train
MassSpecGymID0089130,train
MassSpecGymID0089131,train
MassSpecGymID0089132,train
MassSpecGymID0089133,train
MassSpecGymID0089134,train
MassSpecGymID0089135,train
MassSpecGymID0089136,train
MassSpecGymID0089137,train
MassSpecGymID0089138,train
MassSpecGymID0089139,train
MassSpecGymID0089140,train
MassSpecGymID0089141,train
MassSpecGymID0089142,train
MassSpecGymID0089143,train
MassSpecGymID0089144,train
MassSpecGymID0089145,train
MassSpecGymID0089146,train
MassSpecGymID0089147,train
MassSpecGymID0089148,train
MassSpecGymID0089149,train
MassSpecGymID0089150,train
MassSpecGymID0089151,train
MassSpecGymID0089152,train
MassSpecGymID0089153,train
MassSpecGymID0089154,train
MassSpecGymID0089155,train
MassSpecGymID0089156,train
MassSpecGymID0089157,train
MassSpecGymID0089158,train
MassSpecGymID0089159,train
MassSpecGymID0089160,id_val
MassSpecGymID0089161,id_val
MassSpecGymID0089162,id_val
MassSpecGymID0089163,id_val
MassSpecGymID0089164,id_val
MassSpecGymID0089165,id_val
MassSpecGymID0089166,id_val
MassSpecGymID0089167,id_val
MassSpecGymID0089168,id_val
MassSpecGymID0089169,id_val
MassSpecGymID0089170,id_val
MassSpecGymID0089171,id_val
MassSpecGymID0089172,train
MassSpecGymID0089173,train
MassSpecGymID0089174,train
MassSpecGymID0089175,train
MassSpecGymID0089176,train
MassSpecGymID0089177,train
MassSpecGymID0089178,train
MassSpecGymID0089179,train
MassSpecGymID0089180,train
MassSpecGymID0089181,train
MassSpecGymID0089182,train
MassSpecGymID0089183,ood
MassSpecGymID0089184,ood
MassSpecGymID0089185,ood
MassSpecGymID0089186,ood
MassSpecGymID0089187,ood
MassSpecGymID0089188,ood
MassSpecGymID0089189,ood
MassSpecGymID0089190,ood
MassSpecGymID0089191,ood
MassSpecGymID0089192,ood
MassSpecGymID0089193,ood
MassSpecGymID0089194,ood
MassSpecGymID0089195,ood
MassSpecGymID0089196,ood
MassSpecGymID0089197,ood
MassSpecGymID0089198,ood
MassSpecGymID0089199,ood
MassSpecGymID0089200,ood
MassSpecGymID0089202,ood
MassSpecGymID0089203,ood
MassSpecGymID0089204,ood
MassSpecGymID0089205,ood
MassSpecGymID0089206,ood
MassSpecGymID0089207,ood
MassSpecGymID0089208,ood
MassSpecGymID0089209,ood
MassSpecGymID0089210,ood
MassSpecGymID0089211,ood
MassSpecGymID0089212,ood
MassSpecGymID0089213,ood
MassSpecGymID0089214,ood
MassSpecGymID0089215,ood
MassSpecGymID0089216,ood
MassSpecGymID0089217,ood
MassSpecGymID0089218,ood
MassSpecGymID0089219,ood
MassSpecGymID0089220,ood
MassSpecGymID0089221,ood
MassSpecGymID0089222,train
MassSpecGymID0089223,train
MassSpecGymID0089224,train
MassSpecGymID0089225,train
MassSpecGymID0089226,train
MassSpecGymID0089227,train
MassSpecGymID0089228,train
MassSpecGymID0089229,train
MassSpecGymID0089230,train
MassSpecGymID0089231,train
MassSpecGymID0089232,train
MassSpecGymID0089233,train
MassSpecGymID0089234,train
MassSpecGymID0089236,train
MassSpecGymID0089237,train
MassSpecGymID0089238,train
MassSpecGymID0089239,train
MassSpecGymID0089240,train
MassSpecGymID0089241,train
MassSpecGymID0089242,train
MassSpecGymID0089243,train
MassSpecGymID0089244,train
MassSpecGymID0089245,train
MassSpecGymID0089246,train
MassSpecGymID0089247,train
MassSpecGymID0089248,train
MassSpecGymID0089249,train
MassSpecGymID0089250,train
MassSpecGymID0089251,train
MassSpecGymID0089252,train
MassSpecGymID0089253,train
MassSpecGymID0089254,train
MassSpecGymID0089255,train
MassSpecGymID0089256,train
MassSpecGymID0089257,train
MassSpecGymID0089258,train
MassSpecGymID0089259,train
MassSpecGymID0089260,train
MassSpecGymID0089261,train
MassSpecGymID0089262,train
MassSpecGymID0089263,train
MassSpecGymID0089264,train
MassSpecGymID0089265,train
MassSpecGymID0089266,train
MassSpecGymID0089267,train
MassSpecGymID0089268,train
MassSpecGymID0089269,train
MassSpecGymID0089270,train
MassSpecGymID0089271,train
MassSpecGymID0089272,train
MassSpecGymID0089273,train
MassSpecGymID0089274,train
MassSpecGymID0089275,train
MassSpecGymID0089276,train
MassSpecGymID0089277,train
MassSpecGymID0089278,train
MassSpecGymID0089279,train
MassSpecGymID0089280,train
MassSpecGymID0089281,train
MassSpecGymID0089282,train
MassSpecGymID0089283,train
MassSpecGymID0089284,train
MassSpecGymID0089285,train
MassSpecGymID0089286,train
MassSpecGymID0089287,train
MassSpecGymID0089288,train
MassSpecGymID0089289,train
MassSpecGymID0089290,train
MassSpecGymID0089291,train
MassSpecGymID0089292,train
MassSpecGymID0089293,train
MassSpecGymID0089294,train
MassSpecGymID0089295,train
MassSpecGymID0089296,train
MassSpecGymID0089297,train
MassSpecGymID0089298,train
MassSpecGymID0089299,train
MassSpecGymID0089300,train
MassSpecGymID0089301,train
MassSpecGymID0089302,train
MassSpecGymID0089303,train
MassSpecGymID0089304,train
MassSpecGymID0089305,train
MassSpecGymID0089306,train
MassSpecGymID0089307,train
MassSpecGymID0089308,train
MassSpecGymID0089309,train
MassSpecGymID0089310,train
MassSpecGymID0089311,train
MassSpecGymID0089312,train
MassSpecGymID0089313,train
MassSpecGymID0089314,train
MassSpecGymID0089315,train
MassSpecGymID0089316,train
MassSpecGymID0089317,train
MassSpecGymID0089320,train
MassSpecGymID0089322,train
MassSpecGymID0089323,train
MassSpecGymID0089324,train
MassSpecGymID0089325,train
MassSpecGymID0089326,train
MassSpecGymID0089327,ood
MassSpecGymID0089328,ood
MassSpecGymID0089329,ood
MassSpecGymID0089330,ood
MassSpecGymID0089331,ood
MassSpecGymID0089332,ood
MassSpecGymID0089333,ood
MassSpecGymID0089334,ood
MassSpecGymID0089335,ood
MassSpecGymID0089336,ood
MassSpecGymID0089337,ood
MassSpecGymID0089338,ood
MassSpecGymID0089339,ood
MassSpecGymID0089340,ood
MassSpecGymID0089341,ood
MassSpecGymID0089342,ood
MassSpecGymID0089343,ood
MassSpecGymID0089344,ood
MassSpecGymID0089345,ood
MassSpecGymID0089346,ood
MassSpecGymID0089347,ood
MassSpecGymID0089348,ood
MassSpecGymID0089349,ood
MassSpecGymID0089350,ood
MassSpecGymID0089351,ood
MassSpecGymID0089352,ood
MassSpecGymID0089353,ood
MassSpecGymID0089354,ood
MassSpecGymID0089355,ood
MassSpecGymID0089356,ood
MassSpecGymID0089357,id_val
MassSpecGymID0089358,id_val
MassSpecGymID0089359,id_val
MassSpecGymID0089360,id_val
MassSpecGymID0089361,id_val
MassSpecGymID0089362,id_val
MassSpecGymID0089363,id_val
MassSpecGymID0089364,id_val
MassSpecGymID0089365,id_val
MassSpecGymID0089366,id_val
MassSpecGymID0089367,id_val
MassSpecGymID0089368,id_val
MassSpecGymID0089369,train
MassSpecGymID0089370,train
MassSpecGymID0089371,train
MassSpecGymID0089372,train
MassSpecGymID0089373,train
MassSpecGymID0089374,train
MassSpecGymID0089375,train
MassSpecGymID0089376,train
MassSpecGymID0089377,train
MassSpecGymID0089378,train
MassSpecGymID0089379,train
MassSpecGymID0089380,train
MassSpecGymID0089381,train
MassSpecGymID0089382,train
MassSpecGymID0089383,train
MassSpecGymID0089384,train
MassSpecGymID0089385,train
MassSpecGymID0089386,train
MassSpecGymID0089387,train
MassSpecGymID0089388,train
MassSpecGymID0089389,train
MassSpecGymID0089390,train
MassSpecGymID0089391,train
MassSpecGymID0089392,train
MassSpecGymID0089393,train
MassSpecGymID0089394,train
MassSpecGymID0089395,train
MassSpecGymID0089396,train
MassSpecGymID0089397,train
MassSpecGymID0089398,train
MassSpecGymID0089399,train
MassSpecGymID0089400,train
MassSpecGymID0089401,train
MassSpecGymID0089402,train
MassSpecGymID0089403,train
MassSpecGymID0089404,train
MassSpecGymID0089405,train
MassSpecGymID0089406,train
MassSpecGymID0089407,train
MassSpecGymID0089408,train
MassSpecGymID0089409,train
MassSpecGymID0089410,train
MassSpecGymID0089411,train
MassSpecGymID0089412,train
MassSpecGymID0089413,train
MassSpecGymID0089414,train
MassSpecGymID0089415,train
MassSpecGymID0089416,train
MassSpecGymID0089417,train
MassSpecGymID0089418,train
MassSpecGymID0089419,train
MassSpecGymID0089420,train
MassSpecGymID0089421,train
MassSpecGymID0089422,train
MassSpecGymID0089423,train
MassSpecGymID0089424,train
MassSpecGymID0089425,train
MassSpecGymID0089426,train
MassSpecGymID0089427,train
MassSpecGymID0089428,train
MassSpecGymID0089429,train
MassSpecGymID0089430,train
MassSpecGymID0089431,train
MassSpecGymID0089432,train
MassSpecGymID0089433,train
MassSpecGymID0089434,train
MassSpecGymID0089435,train
MassSpecGymID0089436,train
MassSpecGymID0089437,train
MassSpecGymID0089438,train
MassSpecGymID0089439,train
MassSpecGymID0089441,train
MassSpecGymID0089442,train
MassSpecGymID0089443,train
MassSpecGymID0089444,train
MassSpecGymID0089445,train
MassSpecGymID0089446,train
MassSpecGymID0089447,train
MassSpecGymID0089448,train
MassSpecGymID0089449,train
MassSpecGymID0089450,train
MassSpecGymID0089451,train
MassSpecGymID0089452,train
MassSpecGymID0089453,train
MassSpecGymID0089454,train
MassSpecGymID0089455,train
MassSpecGymID0089456,train
MassSpecGymID0089457,train
MassSpecGymID0089458,train
MassSpecGymID0089459,train
MassSpecGymID0089460,train
MassSpecGymID0089461,train
MassSpecGymID0089462,train
MassSpecGymID0089463,train
MassSpecGymID0089465,train
MassSpecGymID0089466,train
MassSpecGymID0089467,train
MassSpecGymID0089468,train
MassSpecGymID0089469,train
MassSpecGymID0089471,train
MassSpecGymID0089472,train
MassSpecGymID0089473,train
MassSpecGymID0089474,train
MassSpecGymID0089475,train
MassSpecGymID0089476,train
MassSpecGymID0089477,train
MassSpecGymID0089478,train
MassSpecGymID0089479,train
MassSpecGymID0089480,train
MassSpecGymID0089481,train
MassSpecGymID0089482,train
MassSpecGymID0089483,train
MassSpecGymID0089484,train
MassSpecGymID0089485,train
MassSpecGymID0089486,train
MassSpecGymID0089487,train
MassSpecGymID0089488,train
MassSpecGymID0089489,train
MassSpecGymID0089490,train
MassSpecGymID0089491,train
MassSpecGymID0089492,train
MassSpecGymID0089494,train
MassSpecGymID0089495,train
MassSpecGymID0089496,train
MassSpecGymID0089497,train
MassSpecGymID0089498,train
MassSpecGymID0089499,train
MassSpecGymID0089500,train
MassSpecGymID0089501,train
MassSpecGymID0089503,train
MassSpecGymID0089504,train
MassSpecGymID0089505,train
MassSpecGymID0089508,train
MassSpecGymID0089509,train
MassSpecGymID0089510,train
MassSpecGymID0089512,train
MassSpecGymID0089513,train
MassSpecGymID0089514,train
MassSpecGymID0089516,holdout
MassSpecGymID0089517,holdout
MassSpecGymID0089518,holdout
MassSpecGymID0089519,holdout
MassSpecGymID0089520,holdout
MassSpecGymID0089521,holdout
MassSpecGymID0089522,holdout
MassSpecGymID0089523,holdout
MassSpecGymID0089524,holdout
MassSpecGymID0089525,holdout
MassSpecGymID0089526,holdout
